sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,decile_score,priors_count,two_year_recid
Male,36,African-American,0,8,0,0,1,F,Possession of Cocaine,1,8,1,1
Male,29,African-American,0,2,0,0,0,M,Aggravated Battery,1,2,0,1
Male,34,African-American,0,6,0,1,3,F,Possession of Cocaine,1,6,3,1
Male,38,African-American,0,2,0,0,1,M,arrest case no charge,0,2,1,0
Male,36,Caucasian,0,1,0,0,0,F,False Imprisonment,0,1,0,0
Male,32,Hispanic,0,2,0,0,0,M,Battery,0,2,0,0
Male,23,African-American,0,9,0,0,0,M,Battery,0,9,0,0
Male,47,Caucasian,0,1,0,0,0,M,DUI Property Damage/Injury,0,1,0,0
Male,20,African-American,0,3,0,0,0,F,Carrying Concealed Firearm,0,3,0,0
Female,25,African-American,0,8,0,0,2,F,Battery on Law Enforc Officer,1,8,2,1
Male,35,African-American,0,1,0,0,0,M,Battery,0,1,0,0
Female,30,Caucasian,0,3,0,0,1,F,Possession Of Lorazepam,0,3,1,0
Female,28,Caucasian,0,4,0,0,1,M,Battery,0,4,1,0
Male,30,Caucasian,0,8,0,0,2,M,Restraining Order Dating Viol,1,8,2,1
Female,45,Caucasian,0,3,0,0,3,M,Battery,0,3,3,0
Male,24,African-American,0,5,0,0,2,M,arrest case no charge,1,5,2,1
Male,22,African-American,0,9,0,0,0,F,Felony Battery (Dom Strang),0,9,0,0
Male,20,Other,0,10,8,1,8,F,Driving While License Revoked,1,10,8,1
Female,42,African-American,0,1,0,0,0,M,Battery,1,1,0,1
Male,24,African-American,1,9,1,0,8,F,arrest case no charge,1,9,8,1
Male,40,Hispanic,0,1,0,0,0,M,Solic to Commit Battery,0,1,0,0
Male,27,Other,0,4,0,0,1,F,Felony Battery (Dom Strang),0,4,1,0
Male,60,African-American,0,3,0,0,12,F,Driving While License Revoked,0,3,12,0
Male,33,African-American,0,5,0,0,6,M,Battery,0,5,6,0
Male,34,African-American,0,4,0,0,2,M,Battery,1,4,2,1
Male,24,Caucasian,0,8,0,0,4,M,Battery,0,8,4,0
Male,27,African-American,0,2,0,0,0,M,Battery,1,2,0,1
Male,29,African-American,1,10,1,1,4,F,Carjacking with a Firearm,1,10,4,1
Male,21,Caucasian,1,7,0,1,1,F,Deliver Cannabis,1,7,1,1
Male,32,Hispanic,0,1,0,0,0,M,Battery,0,1,0,0
Male,30,Caucasian,0,5,0,0,10,F,arrest case no charge,1,5,10,1
Female,42,Caucasian,0,1,0,0,0,F,Possession of Cocaine,1,1,0,1
Male,32,African-American,0,4,0,0,1,F,Felony Driving While Lic Suspd,0,4,1,0
Male,27,Other,0,1,0,0,0,F,Robbery / Weapon,0,1,0,0
Male,30,Caucasian,0,4,0,0,3,M,Battery,0,4,3,0
Male,22,African-American,0,3,0,0,1,F,arrest case no charge,1,3,1,1
Male,20,Caucasian,0,10,0,0,0,M,Battery,1,10,0,1
Male,57,Caucasian,0,2,0,0,0,M,Battery,0,2,0,0
Male,51,Caucasian,0,1,0,0,3,F,Felony Battery (Dom Strang),1,1,3,1
Male,21,African-American,0,4,0,0,0,F,Grand Theft in the 3rd Degree,0,4,0,0
Male,22,African-American,0,5,0,0,0,F,Grand Theft (Motor Vehicle),0,5,0,0
Male,35,African-American,0,8,0,0,4,F,Tampering With Physical Evidence,1,8,4,1
Female,54,Caucasian,0,2,0,0,1,F,Battery Emergency Care Provide,0,2,1,0
Male,58,Caucasian,0,3,0,0,2,F,Battery on Law Enforc Officer,0,3,2,0
Female,32,Caucasian,0,1,0,0,0,F,Child Abuse,1,1,0,1
Female,39,African-American,0,6,0,0,22,F,Possession of Cocaine,1,6,22,1
Male,30,Caucasian,0,6,0,0,9,M,Petit Theft,1,6,9,1
Male,20,African-American,0,10,0,0,0,F,Burglary Unoccupied Dwelling,1,10,0,1
Male,40,Other,0,1,0,0,0,M,Battery,0,1,0,0
Female,45,Caucasian,0,2,0,0,5,M,DUI - Enhanced,0,2,5,0
Male,31,African-American,0,3,0,0,4,F,arrest case no charge,1,3,4,1
Male,23,Hispanic,0,9,0,0,4,F,Possession Of Alprazolam,0,9,4,0
Male,26,Hispanic,0,5,0,0,0,M,Petit Theft,1,5,0,1
Female,53,Caucasian,0,3,0,0,1,M,Battery,0,3,1,0
Male,44,Caucasian,0,1,0,0,0,M,Possession of Cannabis,0,1,0,0
Female,44,Caucasian,0,5,0,0,1,M,Driving Under The Influence,0,5,1,0
Male,21,Caucasian,0,2,0,0,0,F,Obstruct Fire Equipment,1,2,0,1
Male,28,African-American,0,1,0,0,0,M,DUI Property Damage/Injury,0,1,0,0
Male,28,Caucasian,0,1,0,0,2,M,Battery,0,1,2,0
Male,24,African-American,0,3,0,0,0,F,Possession Burglary Tools,1,3,0,1
Male,28,African-American,0,2,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,2,0,0
Male,53,Caucasian,0,1,0,0,4,F,Possession of Cocaine,0,1,4,0
Male,47,Hispanic,0,5,0,0,1,F,arrest case no charge,0,5,1,0
Male,20,African-American,0,3,0,0,1,F,"Poss3,4 Methylenedioxymethcath",0,3,1,0
Male,21,African-American,0,6,0,0,0,M,Culpable Negligence,0,6,0,0
Male,30,Other,0,2,0,0,1,F,Aggravated Assault W/Dead Weap,1,2,1,1
Male,37,Caucasian,0,1,0,0,1,M,Battery,1,1,1,1
Male,60,Hispanic,0,1,0,0,1,F,Aggravated Assault W/dead Weap,0,1,1,0
Male,26,Hispanic,0,2,0,0,1,M,Battery,1,2,1,1
Male,30,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,26,Caucasian,0,8,0,0,2,F,arrest case no charge,1,8,2,1
Female,26,African-American,0,9,0,0,5,F,Poss Pyrrolidinovalerophenone,1,9,5,1
Male,21,Hispanic,0,5,0,0,0,F,Possession of Cocaine,0,5,0,0
Female,39,African-American,0,2,0,0,1,F,arrest case no charge,0,2,1,0
Male,30,Other,0,2,0,0,0,F,Felony Battery (Dom Strang),0,2,0,0
Male,44,African-American,0,5,0,0,2,F,arrest case no charge,0,5,2,0
Male,45,Caucasian,0,2,0,0,0,M,Battery,0,2,0,0
Male,30,African-American,0,1,0,0,1,F,Grand Theft in the 3rd Degree,0,1,1,0
Male,38,Asian,0,1,0,0,2,F,Aggravated Assault W/Dead Weap,0,1,2,0
Male,23,Caucasian,0,5,0,0,6,F,Deliver Cannabis,1,5,6,1
Male,37,African-American,0,4,0,0,1,F,Possession of Cannabis,0,4,1,0
Male,46,Asian,0,1,0,0,0,M,Battery,0,1,0,0
Male,42,African-American,0,1,0,0,0,F,Felony Driving While Lic Suspd,0,1,0,0
Female,20,African-American,0,8,0,0,0,F,Uttering a Forged Instrument,1,8,0,1
Male,65,Caucasian,0,1,0,0,2,M,Resist/Obstruct W/O Violence,0,1,2,0
Male,54,Caucasian,0,2,0,0,4,M,Criminal Mischief>$200<$1000,0,2,4,0
Male,47,African-American,0,1,0,0,7,F,Felony Driving While Lic Suspd,1,1,7,1
Male,39,African-American,0,9,0,0,5,F,Felony Battery w/Prior Convict,1,9,5,1
Male,26,Caucasian,0,7,0,0,0,F,Delivery of Heroin,1,7,0,1
Male,29,Caucasian,0,10,0,0,7,M,Battery,1,10,7,1
Male,51,Caucasian,0,1,0,0,7,F,Burglary Conveyance Unoccup,1,1,7,1
Male,44,African-American,0,1,0,0,0,M,Battery,0,1,0,0
Male,49,Caucasian,0,5,0,0,12,M,Possess Cannabis/20 Grams Or Less,0,5,12,0
Male,22,African-American,0,8,0,0,0,F,Poss Cocaine/Intent To Del/Sel,1,8,0,1
Male,32,African-American,0,4,0,0,4,M,Susp Drivers Lic 1st Offense,1,4,4,1
Male,27,African-American,0,3,0,0,0,M,Battery,0,3,0,0
Male,30,Caucasian,0,2,0,0,0,M,DUI - Property Damage/Personal Injury,0,2,0,0
Male,22,African-American,0,10,3,1,6,F,arrest case no charge,1,10,6,1
Male,20,African-American,2,8,0,0,2,F,arrest case no charge,1,8,2,1
Male,28,Hispanic,0,7,0,0,11,M,Battery,0,7,11,0
Male,45,Other,0,1,0,0,0,M,Battery,0,1,0,0
Female,51,Caucasian,0,5,0,0,5,F,arrest case no charge,0,5,5,0
Male,27,African-American,0,2,0,0,4,F,Grand Theft in the 3rd Degree,1,2,4,1
Male,32,African-American,0,7,0,0,0,F,Tampering With Physical Evidence,1,7,0,1
Male,43,African-American,0,3,0,0,2,F,arrest case no charge,0,3,2,0
Female,63,African-American,0,4,0,0,1,F,Exploit Elderly Person 20-100K,0,4,1,0
Male,37,Caucasian,0,2,0,0,2,F,Leaving the Scene of Accident,0,2,2,0
Male,26,African-American,0,4,0,0,0,F,Burglary Conveyance Unoccup,1,4,0,1
Male,32,African-American,1,10,2,0,17,F,Possession of Cocaine,1,10,17,1
Male,26,African-American,0,2,0,0,0,M,Battery,0,2,0,0
Male,32,Other,0,3,0,0,4,F,Possession of Oxycodone,0,3,4,0
Male,39,Hispanic,0,4,0,0,3,F,arrest case no charge,0,4,3,0
Female,58,African-American,0,1,0,0,4,F,Grand Theft in the 3rd Degree,0,1,4,0
Male,33,Other,0,2,0,0,0,M,Battery,0,2,0,0
Female,22,Caucasian,0,3,0,1,1,M,Driving Under The Influence,0,3,1,0
Male,26,African-American,0,5,0,0,6,M,Driving Under The Influence,1,5,6,1
Male,21,African-American,2,10,0,1,2,F,Possession of Cocaine,1,10,2,1
Female,29,African-American,0,4,0,0,1,F,Resist Officer w/Violence,1,4,1,1
Male,31,Caucasian,0,7,0,0,0,F,Grand Theft (Motor Vehicle),1,7,0,1
Male,43,Caucasian,0,1,0,0,2,F,arrest case no charge,0,1,2,0
Male,23,African-American,0,7,0,0,0,M,Battery,0,7,0,0
Male,25,Caucasian,0,2,0,0,0,F,Grand Theft in the 3rd Degree,0,2,0,0
Male,22,African-American,0,9,0,0,6,F,arrest case no charge,0,9,6,0
Male,30,African-American,0,4,0,0,6,F,Poss of Methylethcathinone,0,4,6,0
Male,25,African-American,0,9,3,1,15,F,"Poss3,4 Methylenedioxymethcath",1,9,15,1
Male,20,African-American,0,7,0,1,0,F,Pos Cannabis W/Intent Sel/Del,1,7,0,1
Male,39,Hispanic,0,1,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,1,0,0
Male,31,African-American,0,5,0,0,3,F,arrest case no charge,1,5,3,1
Male,33,African-American,0,2,0,0,1,F,Corrupt Public Servant,1,2,1,1
Male,59,African-American,0,4,0,0,1,F,Possession of Cocaine,0,4,1,0
Male,21,Hispanic,0,9,0,2,1,F,arrest case no charge,0,9,1,0
Male,53,African-American,0,6,0,0,8,F,Possession of Cocaine,1,6,8,1
Male,34,Caucasian,0,2,0,0,2,M,arrest case no charge,0,2,2,0
Male,36,Caucasian,0,4,0,0,6,F,Possession Of Buprenorphine,0,4,6,0
Male,23,African-American,0,3,0,0,0,F,Possession Burglary Tools,0,3,0,0
Male,32,African-American,0,8,0,0,2,M,arrest case no charge,0,8,2,0
Male,32,African-American,0,9,0,0,11,M,arrest case no charge,1,9,11,1
Female,66,Caucasian,0,1,0,0,1,M,Tresspass Struct/Conveyance,0,1,1,0
Male,66,Other,0,1,0,0,0,M,Fleeing Or Attmp Eluding A Leo,0,1,0,0
Female,24,Caucasian,0,6,0,0,0,M,Battery,0,6,0,0
Male,30,African-American,0,10,0,0,7,F,Pos Cannabis W/Intent Sel/Del,1,10,7,1
Male,28,African-American,0,7,0,0,1,M,Battery,0,7,1,0
Male,43,Caucasian,0,5,0,0,4,F,Burglary Dwelling Occupied,1,5,4,1
Male,35,African-American,0,2,0,0,3,M,Battery,0,2,3,0
Male,19,African-American,3,8,0,0,2,F,arrest case no charge,1,8,2,1
Male,33,Caucasian,0,2,0,0,0,F,Poss Alprazolam W/int Sell/Del,1,2,0,1
Male,22,African-American,0,6,0,0,1,M,Battery,1,6,1,1
Male,29,African-American,0,1,0,0,0,F,Tampering With Physical Evidence,0,1,0,0
Female,23,African-American,0,4,0,0,0,M,Battery,0,4,0,0
Male,62,African-American,0,9,0,0,15,F,arrest case no charge,0,9,15,0
Female,33,Caucasian,0,2,0,0,0,M,Offer Agree Secure For Lewd Act,0,2,0,0
Male,35,African-American,0,4,0,0,1,M,Prostitution/Lewdness/Assign,0,4,1,0
Male,53,Caucasian,0,1,0,0,0,F,Possession Of Alprazolam,1,1,0,0
Male,59,Caucasian,0,6,0,0,17,F,arrest case no charge,1,6,17,1
Female,48,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Female,33,African-American,0,2,0,0,1,F,Neglect Child / Bodily Harm,0,2,1,0
Male,44,Caucasian,0,1,0,0,0,M,Susp Drivers Lic 1st Offense,0,1,0,0
Male,31,Caucasian,0,2,0,0,10,F,Driving While License Revoked,1,2,10,1
Male,28,African-American,0,4,0,1,2,F,Att Tamper w/Physical Evidence,1,4,2,1
Male,56,Other,0,1,0,0,9,F,Trespass Structure w/Dang Weap,0,1,9,0
Male,51,Hispanic,0,1,0,0,1,F,Possession Burglary Tools,0,1,1,0
Male,23,African-American,0,7,0,0,0,F,Burglary Structure Unoccup,1,7,0,1
Male,21,Hispanic,0,7,0,0,0,F,"Deliver 3,4 Methylenediox",0,7,0,0
Male,26,Caucasian,0,5,0,0,0,F,Poss Contr Subst W/o Prescript,0,5,0,0
Male,22,African-American,0,9,3,0,3,F,Possession of Benzylpiperazine,0,9,3,0
Male,29,African-American,0,2,0,0,0,M,Battery,0,2,0,0
Male,20,African-American,0,9,1,1,2,F,Burglary Unoccupied Dwelling,1,9,2,1
Male,44,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,41,African-American,0,5,0,0,2,F,arrest case no charge,0,5,2,0
Female,28,African-American,0,4,0,1,4,F,"Poss3,4 Methylenedioxymethcath",0,4,4,0
Male,27,Caucasian,0,6,0,0,1,M,Susp Drivers Lic 1st Offense,1,6,1,1
Male,31,Caucasian,0,3,0,0,7,M,Exposes Culpable Negligence,0,3,7,0
Male,23,Caucasian,0,8,0,0,5,F,arrest case no charge,1,8,5,1
Male,33,African-American,0,7,0,0,16,M,arrest case no charge,1,7,16,1
Male,26,African-American,0,3,0,0,3,F,Crimin Mischief Damage $1000+,1,3,3,1
Male,20,African-American,0,4,0,2,0,F,Tampering With Physical Evidence,1,4,0,0
Male,55,Caucasian,0,1,0,0,2,M,Battery,1,1,2,1
Male,36,African-American,0,8,0,0,0,F,Driving While License Revoked,0,8,0,0
Male,48,Other,0,1,0,0,4,F,Grand Theft (Motor Vehicle),1,1,4,1
Male,22,Other,0,4,0,0,5,F,arrest case no charge,1,4,5,1
Male,23,African-American,1,9,0,0,1,M,Battery,0,9,1,0
Male,34,African-American,0,10,2,1,19,F,False Ownership Info/Pawn Item,1,10,19,1
Female,59,Caucasian,0,1,0,0,1,F,Grand Theft in the 1st Degree,0,1,1,0
Male,37,Caucasian,0,2,0,0,0,F,Cruelty Toward Child,1,2,0,1
Female,28,Caucasian,0,4,0,0,0,F,Possession of Cocaine,1,4,0,1
Male,20,African-American,1,10,0,1,1,F,arrest case no charge,1,10,1,1
Male,31,African-American,0,2,0,0,0,F,Grand Theft (Motor Vehicle),0,2,0,0
Female,38,African-American,0,10,0,0,14,F,Possession of Cocaine,1,10,14,1
Male,33,African-American,0,1,0,0,0,F,Possession of Cannabis,1,1,0,1
Male,27,African-American,0,8,0,0,3,F,Grand Theft in the 3rd Degree,1,8,3,1
Male,25,Caucasian,0,4,0,0,2,M,Resist/Obstruct W/O Violence,1,4,2,1
Female,42,African-American,0,2,0,0,2,F,Burglary With Assault/battery,0,2,2,0
Male,22,African-American,0,8,0,0,3,F,Uttering a Forged Instrument,1,8,3,1
Male,21,Other,0,6,0,0,0,F,Att Burgl Unoccupied Dwel,0,6,0,0
Male,57,Caucasian,0,7,0,0,15,F,arrest case no charge,0,7,15,0
Male,45,Caucasian,0,5,0,0,1,F,Robbery / No Weapon,1,5,1,1
Female,21,African-American,0,3,0,0,1,M,Trespass Struct/Conveyance,1,3,1,1
Male,52,Caucasian,0,1,0,0,2,M,Tresspass Struct/Conveyance,0,1,2,0
Male,29,Caucasian,0,3,0,0,0,M,Battery,0,3,0,0
Female,37,African-American,0,4,0,0,0,M,Prostitution/Lewd Act Assignation,0,4,0,0
Male,34,Caucasian,0,2,0,1,0,F,Aggravated Assault w/Firearm,0,2,0,0
Male,53,African-American,0,1,0,0,0,M,Battery,1,1,0,1
Female,30,African-American,0,8,0,0,8,F,Robbery / No Weapon,1,8,8,1
Male,35,Hispanic,0,3,0,0,0,M,Reckless Driving,0,3,0,0
Male,28,Caucasian,0,4,0,0,1,F,Aggravated Assault W/dead Weap,0,4,1,0
Male,21,African-American,0,8,0,0,1,F,Grand Theft Dwell Property,0,8,1,0
Male,22,African-American,0,7,0,0,1,F,Possession of Cannabis,0,7,1,0
Male,42,Caucasian,0,3,0,0,1,M,Battery,1,3,1,1
Male,26,African-American,0,4,0,0,3,F,Possession of Cannabis,1,4,3,1
Male,54,African-American,0,1,0,0,9,M,arrest case no charge,0,1,9,0
Male,39,Other,0,2,0,0,1,F,"Poss3,4 Methylenedioxymethcath",1,2,1,1
Male,30,African-American,2,9,0,0,20,F,Felony Battery w/Prior Convict,1,9,20,1
Female,26,African-American,0,6,0,0,1,F,Grand Theft in the 3rd Degree,1,6,1,1
Male,41,African-American,0,1,0,0,0,M,Assault,0,1,0,0
Male,23,Caucasian,1,5,0,1,5,M,Viol Injunct Domestic Violence,1,5,5,1
Male,43,Caucasian,0,2,0,0,1,F,Felony Battery (Dom Strang),1,2,1,1
Male,22,African-American,0,3,0,0,0,M,Susp Drivers Lic 1st Offense,1,3,0,1
Male,42,Hispanic,0,5,0,0,3,M,Driving License Suspended,0,5,3,0
Female,27,Caucasian,0,3,0,0,6,F,Grand Theft in the 3rd Degree,1,3,6,1
Female,42,African-American,0,3,0,0,2,M,arrest case no charge,0,3,2,0
Male,25,African-American,0,6,0,0,8,F,Grand Theft in the 3rd Degree,1,6,8,1
Male,49,African-American,0,2,0,0,4,M,Battery,0,2,4,0
Male,26,African-American,1,9,0,0,7,F,arrest case no charge,1,9,7,1
Male,52,Caucasian,0,1,0,0,1,F,Felony Driving While Lic Suspd,0,1,1,0
Female,60,Caucasian,0,1,0,0,2,F,Aggrav Battery w/Deadly Weapon,0,1,2,0
Female,23,African-American,0,6,0,0,0,M,Battery,0,6,0,0
Male,30,African-American,0,7,0,0,2,M,Driving License Suspended,0,7,2,0
Male,48,African-American,0,6,0,0,9,F,arrest case no charge,1,6,9,1
Male,32,African-American,0,7,0,0,2,F,Driving While License Revoked,1,7,2,1
Male,28,Hispanic,0,3,0,1,3,F,Felony Battery (Dom Strang),1,3,3,1
Male,24,African-American,0,7,0,0,5,F,Felony Driving While Lic Suspd,1,7,5,1
Female,26,African-American,0,5,0,0,3,F,Neglect Child / No Bodily Harm,1,5,3,1
Male,22,African-American,0,5,0,0,3,F,arrest case no charge,1,5,3,1
Male,44,African-American,0,2,0,0,2,F,Felony Driving While Lic Suspd,0,2,2,0
Male,32,Caucasian,0,4,0,0,3,F,Felony Battery w/Prior Convict,0,4,3,0
Female,27,African-American,0,2,0,0,1,M,Battery,0,2,1,0
Male,52,African-American,0,4,0,0,15,M,Driving Under The Influence,1,4,15,1
Male,61,Caucasian,0,2,0,0,3,M,Battery,1,2,3,1
Male,69,African-American,0,1,0,0,3,M,Battery,0,1,3,0
Male,51,Other,0,1,0,0,2,F,Grand Theft in the 3rd Degree,0,1,2,0
Female,21,Caucasian,0,6,0,0,1,F,Grand Theft in the 3rd Degree,0,6,1,0
Male,31,Caucasian,1,6,0,0,2,M,Possess Cannabis/20 Grams Or Less,1,6,2,1
Male,19,African-American,0,4,2,0,3,F,Grand Theft in the 3rd Degree,1,4,3,1
Male,24,African-American,0,9,5,0,12,M,arrest case no charge,1,9,12,1
Male,24,Caucasian,0,8,0,0,3,F,Grand Theft in the 3rd Degree,1,8,3,1
Male,57,Hispanic,0,1,0,0,3,F,Driving While License Revoked,0,1,3,0
Male,30,Caucasian,0,7,0,0,6,F,arrest case no charge,0,7,6,0
Male,43,African-American,0,1,0,0,4,F,Sound Articles Over 100,1,1,4,1
Male,24,African-American,0,7,0,1,4,F,Grand Theft in the 3rd Degree,0,7,4,0
Female,30,Caucasian,0,7,0,0,7,M,arrest case no charge,0,7,7,0
Male,25,African-American,0,9,0,0,5,F,Live on Earnings of Prostitute,1,9,5,1
Male,57,Caucasian,0,2,0,0,0,M,,1,2,0,1
Female,56,Caucasian,0,8,0,0,1,F,Felony DUI (level 3),0,8,1,0
Male,21,African-American,0,8,0,0,1,F,arrest case no charge,0,8,1,0
Male,31,African-American,3,10,0,0,6,F,Resist Officer w/Violence,1,10,6,1
Female,23,African-American,0,9,0,0,1,F,arrest case no charge,0,9,1,0
Male,30,African-American,1,10,0,2,15,F,Burglary Unoccupied Dwelling,1,10,15,1
Male,42,Other,0,1,0,0,1,M,DUI Level 0.15 Or Minor In Veh,0,1,1,0
Male,64,Caucasian,0,3,0,0,0,F,Sex Offender Fail Comply W/Law,0,3,0,0
Female,21,Caucasian,0,6,0,0,0,F,Grand Theft in the 3rd Degree,1,6,0,1
Male,36,African-American,0,3,0,0,5,F,arrest case no charge,0,3,5,0
Female,50,African-American,0,1,0,0,1,F,arrest case no charge,0,1,1,0
Male,23,African-American,0,3,0,0,0,M,Battery,1,3,0,1
Male,28,Native American,0,3,0,0,2,F,"Poss3,4 Methylenedioxymethcath",0,3,2,0
Female,25,Caucasian,0,7,0,0,5,F,Possession Of Alprazolam,0,7,5,0
Female,47,African-American,0,6,0,0,1,F,Aggravated Assault W/dead Weap,0,6,1,0
Male,28,African-American,0,8,0,1,7,F,arrest case no charge,1,8,7,1
Male,53,Hispanic,0,10,0,0,4,F,arrest case no charge,0,10,4,0
Male,54,Caucasian,0,4,0,0,14,M,Battery,1,4,14,1
Male,37,Other,0,1,0,0,6,M,Battery,0,1,6,0
Male,25,Caucasian,0,9,0,1,5,M,arrest case no charge,1,9,5,1
Male,63,Caucasian,0,1,0,0,0,M,Battery,1,1,0,1
Male,35,African-American,0,7,0,0,2,M,Assault,0,7,2,0
Male,20,African-American,9,4,0,0,9,F,arrest case no charge,1,4,9,1
Male,26,Hispanic,0,1,0,0,0,M,Battery,1,1,0,1
Male,32,African-American,0,3,0,0,2,F,arrest case no charge,0,3,2,0
Male,25,African-American,0,10,0,0,8,M,Battery,1,10,8,1
Male,33,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,29,African-American,0,3,0,0,7,F,arrest case no charge,0,3,7,0
Male,27,Hispanic,0,4,0,0,2,M,Possess Cannabis/20 Grams Or Less,0,4,2,0
Male,37,African-American,1,9,0,1,12,M,Disorderly Intoxication,1,9,12,1
Female,20,Caucasian,0,10,2,1,3,M,Battery,1,10,3,1
Male,32,African-American,0,2,0,0,1,F,Pos Cannabis W/Intent Sel/Del,1,2,1,1
Male,72,Caucasian,0,1,0,0,1,M,Driving Under The Influence,0,1,1,0
Male,38,Caucasian,0,1,0,0,0,F,Possession of Cocaine,0,1,0,0
Male,40,Caucasian,0,2,0,0,0,F,Possession of Cocaine,0,2,0,0
Male,23,Caucasian,0,3,0,0,0,F,Burglary Conveyance Unoccup,0,3,0,0
Male,21,Caucasian,0,8,0,0,5,F,Poss Pyrrolidinovalerophenone,1,8,5,1
Male,27,Caucasian,0,7,0,0,4,F,"Poss3,4 Methylenedioxymethcath",1,7,4,1
Male,55,Caucasian,0,6,0,0,13,F,Possession of Cocaine,1,6,13,1
Male,23,African-American,0,9,3,0,5,F,Burglary Structure Unoccup,1,9,5,1
Female,41,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,56,Caucasian,0,1,0,0,1,M,Battery,0,1,1,0
Male,55,Caucasian,0,7,0,0,11,M,arrest case no charge,0,7,11,0
Female,23,Hispanic,0,6,0,0,0,F,Possession of Cocaine,1,6,0,1
Male,28,African-American,0,2,0,0,3,F,"Poss3,4 Methylenedioxymethcath",0,2,3,0
Male,31,Other,0,2,0,0,2,F,arrest case no charge,1,2,2,1
Male,56,African-American,0,2,0,0,3,M,Petit Theft,0,2,3,0
Male,53,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,27,African-American,0,5,0,0,6,F,Possession Of Methamphetamine,1,5,6,1
Male,22,Caucasian,0,5,0,0,0,F,Grand Theft in the 3rd Degree,1,5,0,1
Female,22,African-American,0,4,0,1,0,F,Grand Theft in the 3rd Degree,1,4,0,1
Male,33,African-American,0,6,0,0,7,M,Viol Prot Injunc Repeat Viol,1,6,7,1
Male,34,African-American,0,7,0,0,15,F,arrest case no charge,0,7,15,0
Male,22,Hispanic,0,3,0,0,0,M,Battery,1,3,0,1
Male,32,African-American,0,8,0,0,12,F,Possession of Cocaine,1,8,12,0
Male,47,African-American,4,9,0,1,14,F,Grand Theft in the 3rd Degree,1,9,14,1
Male,24,Asian,0,2,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,2,0,0
Male,25,African-American,0,10,4,4,14,F,Grand Theft (Motor Vehicle),1,10,14,1
Male,56,Caucasian,0,1,0,0,0,F,Felony Battery (Dom Strang),0,1,0,0
Male,36,Hispanic,0,4,0,0,1,F,Aggravated Battery,1,4,1,1
Male,28,African-American,0,6,0,0,4,F,Burglary Dwelling Assault/Batt,1,6,4,1
Male,20,African-American,2,9,0,0,2,F,Grand Theft in the 3rd Degree,1,9,2,1
Male,59,Hispanic,0,1,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,1,0,0
Female,27,Caucasian,0,7,0,0,1,F,arrest case no charge,1,7,1,1
Female,29,African-American,0,8,0,0,11,F,Possession of Cocaine,0,8,11,0
Male,72,Caucasian,0,1,0,0,3,F,arrest case no charge,0,1,3,0
Female,24,African-American,0,7,0,0,2,M,Assault,1,7,2,1
Male,45,African-American,0,9,0,0,3,F,Att Burgl Unoccupied Dwel,0,9,3,0
Male,30,African-American,0,10,0,0,7,M,Assault,1,10,7,1
Male,45,African-American,0,1,0,0,0,M,Battery,0,1,0,0
Male,47,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,24,African-American,0,3,0,0,0,F,Burgl Dwel/Struct/Convey Armed,1,3,0,1
Male,20,African-American,0,3,0,0,0,M,Battery,1,3,0,1
Male,51,Caucasian,0,1,0,0,6,F,arrest case no charge,1,1,6,1
Male,34,African-American,0,3,0,0,2,M,Ride Tri-Rail Without Paying,0,3,2,0
Male,22,Hispanic,0,3,0,0,2,F,arrest case no charge,0,3,2,0
Female,49,Caucasian,0,2,0,0,2,M,Viol Prot Injunc Repeat Viol,1,2,2,1
Male,41,Caucasian,0,1,0,0,5,F,Felony Driving While Lic Suspd,0,1,5,0
Male,49,Caucasian,0,3,0,0,1,F,Resist Officer w/Violence,0,3,1,0
Male,26,Hispanic,0,1,0,0,0,M,Battery,0,1,0,0
Female,34,Caucasian,0,3,0,0,2,F,Uttering a Forged Instrument,1,3,2,1
Female,28,African-American,0,3,0,0,0,M,Battery,0,3,0,0
Male,33,Caucasian,0,2,0,0,2,M,Driving License Suspended,0,2,2,0
Male,46,African-American,0,7,0,0,0,F,Driving While License Revoked,0,7,0,0
Male,21,African-American,0,4,0,0,0,M,Disrupting School Function,1,4,0,0
Male,26,African-American,0,9,1,3,14,F,Pos Cannabis W/Intent Sel/Del,1,9,14,1
Female,28,Hispanic,0,5,0,0,2,M,arrest case no charge,0,5,2,0
Male,48,Hispanic,0,1,0,0,1,F,arrest case no charge,1,1,1,1
Male,58,African-American,0,6,0,0,24,F,Felony Petit Theft,1,6,24,1
Male,29,Other,0,1,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,1,0,0
Female,20,African-American,0,10,0,3,2,F,arrest case no charge,1,10,2,1
